Date,Time,Latitude,Longitude,depth,Mag,Location
26-Jul-25, 08:09 AM,8.92,126.44,16,2.1,016 km N 88° E of Cagwait (Surigao Del Sur)
26-Jul-25, 07:55 AM,6.23,125.11,5,1.8,005 km N 76° E of Polomolok (South Cotabato)
26-Jul-25, 07:55 AM,8.2,127.28,24,3,097 km N 80° E of Lingig (Surigao Del Sur)
26-Jul-25, 06:55 AM,1.99,126.64,100,4.8,402 km S 20° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
26-Jul-25, 06:53 AM,7.39,127.1,30,2,060 km N 83° E of Caraga (Davao Oriental)
26-Jul-25, 05:39 AM,13.81,119.12,30,2.9,108 km S 87° W of Lubang (Occidental Mindoro)
26-Jul-25, 05:29 AM,1.88,126.51,126,5.9,409 km S 17° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
26-Jul-25, 05:13 AM,18.55,120.9,13,1.8,010 km S 82° W of Santa Praxedes (Cagayan)
26-Jul-25, 05:00 AM,8.75,126.41,34,1.5,013 km S 67° E of Marihatag (Surigao Del Sur)
26-Jul-25, 04:39 AM,8.86,126.43,31,1.9,015 km S 67° E of Cagwait (Surigao Del Sur)
26-Jul-25, 04:37 AM,8.29,125.89,30,1.9,010 km N 85° E of La Paz (Agusan Del Sur)
26-Jul-25, 04:00 AM,10.36,126.18,13,3,040 km N 17° E of Burgos (Surigao Del Norte)
26-Jul-25, 03:50 AM,9.6,122.55,19,1.6,009 km N 89° E of Hinoba-an (Negros Occidental)
26-Jul-25, 03:49 AM,10.96,123.91,4,1.5,012 km S 37° W of City Of Bogo (Cebu)
26-Jul-25, 03:36 AM,8.26,127.38,45,2.1,109 km N 77° E of Lingig (Surigao Del Sur)
26-Jul-25, 03:24 AM,4.75,125.7,17,2.4,079 km S 23° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
26-Jul-25, 03:03 AM,13.62,120.46,85,1.9,025 km S 65° E of Looc (Occidental Mindoro)
26-Jul-25, 03:02 AM,7.88,126.48,17,2.2,010 km N 14° E of Cateel (Davao Oriental)
26-Jul-25, 02:46 AM,9.64,123.69,32,1.6,009 km N 46° W of Panglao (Bohol)
26-Jul-25, 02:45 AM,10.53,125.32,33,1.5,017 km N 90° E of Silago (Southern Leyte)
26-Jul-25, 01:51 AM,7.8,126.48,32,1.6,003 km N 58° E of Cateel (Davao Oriental)
26-Jul-25, 01:43 AM,13.19,123.01,7,1.8,008 km N 26° E of San Pascual (Masbate)
26-Jul-25, 01:27 AM,4.98,124.26,33,2.5,118 km S 20° W of Kiamba (Sarangani)
26-Jul-25, 01:26 AM,6.88,125.03,33,1.6,010 km S 36° W of Makilala (Cotabato)
26-Jul-25, 01:21 AM,8.3,125.92,32,1.5,016 km N 31° W of Bunawan (Agusan Del Sur)
26-Jul-25, 01:14 AM,7.88,126.71,23,1.7,030 km N 70° E of Cateel (Davao Oriental)
26-Jul-25, 01:05 AM,6.91,126.4,27,2.1,017 km S 20° W of Tarragona (Davao Oriental)
26-Jul-25, 12:57 AM,8.59,126.52,27,2.7,032 km N 40° E of Hinatuan (Surigao Del Sur)
26-Jul-25, 12:50 AM,9.34,122.41,13,2.2,026 km S 74° W of Basay (Negros Oriental)
26-Jul-25, 12:48 AM,15.45,121.89,3,1.8,049 km S 46° E of Baler (Aurora)
26-Jul-25, 12:39 AM,8.78,126.34,18,2.5,005 km S 60° E of Marihatag (Surigao Del Sur)
26-Jul-25, 12:31 AM,11.02,125.44,59,2.9,012 km S 29° E of Balangiga (Eastern Samar)
26-Jul-25, 12:31 AM,8.67,126.24,28,1.4,008 km S 16° E of San Agustin (Surigao Del Sur)
26-Jul-25, 12:20 AM,9.87,126.22,35,1.6,012 km N 35° E of General Luna (Surigao Del Norte)
26-Jul-25, 12:04 AM,16.54,119.7,31,1.8,026 km N 52° W of Bolinao (Pangasinan)
26-Jul-25, 12:00 AM,8.59,126.44,28,1.7,027 km N 26° E of Hinatuan (Surigao Del Sur)
25-Jul-25, 11:26 PM,7.96,126.78,14,1.6,040 km N 63° E of Cateel (Davao Oriental)
25-Jul-25, 11:20 PM,7.2,123.47,2,2.5,029 km S 13° E of Tabina (Zamboanga Del Sur)
25-Jul-25, 11:03 PM,11.06,125.4,62,2.4,006 km S 14° E of Balangiga (Eastern Samar)
25-Jul-25, 10:58 PM,9.26,126.24,21,1.4,006 km S 70° E of Cortes (Surigao Del Sur)
25-Jul-25, 10:55 PM,8.66,126.4,24,2.3,019 km S 37° E of Marihatag (Surigao Del Sur)
25-Jul-25, 10:38 PM,14.95,120.04,14,2.7,006 km N 86° W of San Antonio (Zambales)
25-Jul-25, 10:13 PM,8.32,126.49,32,1.9,017 km S 72° E of Hinatuan (Surigao Del Sur)
25-Jul-25, 09:27 PM,10.54,126.44,13,3,070 km N 35° E of Burgos (Surigao Del Norte)
25-Jul-25, 09:26 PM,13.63,120.64,27,1.5,022 km N 24° W of Abra De Ilog (Occidental Mindoro)
25-Jul-25, 09:20 PM,7.36,126.6,37,2.7,005 km N 42° E of Caraga (Davao Oriental)
25-Jul-25, 08:53 PM,8.69,126.1,13,1.7,006 km N 06° E of Lianga (Surigao Del Sur)
25-Jul-25, 08:28 PM,16.92,120.74,4,2.1,008 km S 02° E of Cervantes (Ilocos Sur)
25-Jul-25, 08:05 PM,8.01,126.47,24,1.4,007 km S 66° E of Lingig (Surigao Del Sur)
25-Jul-25, 07:54 PM,8.28,125.99,3,2.3,011 km N 05° W of Bunawan (Agusan Del Sur)
25-Jul-25, 06:59 PM,15.07,119.92,31,1.6,016 km N 87° W of San Felipe (Zambales)
25-Jul-25, 06:57 PM,9.76,125.37,29,1.7,006 km S 67° W of San Francisco (Surigao Del Norte)
25-Jul-25, 05:18 PM,8.63,126.7,14,1.6,063 km S 82° E of San Agustin (Surigao Del Sur)
25-Jul-25, 04:53 PM,9.17,126.67,7,3.4,050 km N 65° E of Bayabas (Surigao Del Sur)
25-Jul-25, 04:09 PM,7.6,125.9,5,2.2,008 km N 89° W of Nabunturan (Davao De Oro)
25-Jul-25, 03:49 PM,9.97,126.34,15,2.3,028 km N 81° E of San Isidro (Surigao Del Norte)
25-Jul-25, 02:00 PM,13.88,123.82,6,1.9,013 km N 19° W of Caramoan (Camarines Sur)
25-Jul-25, 01:56 PM,8.99,126.49,24,4.3,022 km N 70° E of Cagwait (Surigao Del Sur)
25-Jul-25, 12:23 PM,5.48,126.43,90,4.3,099 km S 61° E of Jose Abad Santos (Davao Occidental)
25-Jul-25, 11:54 AM,18.04,120.93,27,2.2,015 km S 45° E of Carasi (Ilocos Norte)
25-Jul-25, 11:43 AM,18.49,120.89,7,2.8,004 km N 18° W of Adams (Ilocos Norte)
25-Jul-25, 11:36 AM,15,121.43,22,2.1,033 km N 37° W of General Nakar (Quezon)
25-Jul-25, 11:26 AM,15.15,122.86,33,1.5,076 km N 08° W of Tinaga Island (Vinzons) (Camarines Norte)
25-Jul-25, 07:03 AM,8.17,126.69,19,2.4,034 km N 64° E of Lingig (Surigao Del Sur)
25-Jul-25, 07:02 AM,7.94,124.68,18,1.6,017 km N 01° W of Amai Manabilang (Lanao Del Sur)
25-Jul-25, 05:56 AM,8.21,127.45,28,2.8,116 km N 81° E of Lingig (Surigao Del Sur)
25-Jul-25, 05:55 AM,17.64,121.01,2,2.1,007 km S 64° E of Lacub (Abra)
25-Jul-25, 05:38 AM,13.52,119.87,29,2.1,046 km S 36° W of Lubang (Occidental Mindoro)
25-Jul-25, 05:08 AM,10.97,123.9,5,2.2,012 km S 47° W of City Of Bogo (Cebu)
25-Jul-25, 04:07 AM,9.94,126.16,19,3.5,008 km N 88° E of San Isidro (Surigao Del Norte)
25-Jul-25, 04:03 AM,8.47,125.73,29,2.2,007 km N 68° W of Talacogon (Agusan Del Sur)
25-Jul-25, 04:01 AM,13.72,120.52,89,2.5,018 km S 44° W of Calatagan (Batangas)
25-Jul-25, 03:41 AM,8.35,125.98,13,2.2,019 km N 04° W of Bunawan (Agusan Del Sur)
25-Jul-25, 03:30 AM,8.3,125.97,3,2.5,013 km N 12° W of Bunawan (Agusan Del Sur)
25-Jul-25, 03:16 AM,9.11,126.4,21,2.2,020 km N 38° E of Bayabas (Surigao Del Sur)
25-Jul-25, 02:47 AM,9.2,125.82,12,1.7,017 km S 66° W of Madrid (Surigao Del Sur)
25-Jul-25, 02:10 AM,5.53,126.76,17,3.6,131 km S 71° E of Jose Abad Santos (Davao Occidental)
25-Jul-25, 02:09 AM,7.69,126.91,31,2.3,040 km N 72° E of Baganga (Davao Oriental)
25-Jul-25, 01:53 AM,9.18,126.6,10,3.4,042 km N 56° E of Bayabas (Surigao Del Sur)
25-Jul-25, 01:32 AM,13.3,122.1,2,2.6,003 km S 33° E of Torrijos (Marinduque)
25-Jul-25, 01:28 AM,13.29,122.07,3,2.3,003 km S 23° W of Torrijos (Marinduque)
25-Jul-25, 01:24 AM,13.33,122.06,5,2.2,003 km N 79° W of Torrijos (Marinduque)
25-Jul-25, 01:21 AM,10.91,124.81,11,2.5,011 km S 52° W of Burauen (Leyte)
25-Jul-25, 12:33 AM,8.09,127.39,29,2.1,108 km N 58° E of Baganga (Davao Oriental)
25-Jul-25, 12:13 AM,7.81,126.62,29,2.2,018 km N 83° E of Cateel (Davao Oriental)
24-Jul-25, 10:31 PM,8.94,126.67,24,1.8,040 km N 87° E of Cagwait (Surigao Del Sur)
24-Jul-25, 10:18 PM,9.4,125.57,18,1.9,005 km S 06° W of Kitcharao (Agusan Del Norte)
24-Jul-25, 10:18 PM,16.91,120.96,3,2.4,009 km N 30° W of Hungduan (Ifugao)
24-Jul-25, 09:46 PM,8.26,125.94,1,2.6,010 km N 37° W of Bunawan (Agusan Del Sur)
24-Jul-25, 08:13 PM,8.88,126.38,28,3,010 km S 64° E of Cagwait (Surigao Del Sur)
24-Jul-25, 07:47 PM,9.93,126.12,12,2.8,003 km S 72° E of San Isidro (Surigao Del Norte)
24-Jul-25, 06:38 PM,8.38,126.61,15,2.2,030 km N 86° E of Hinatuan (Surigao Del Sur)
24-Jul-25, 05:56 PM,8.29,127.23,14,2.2,094 km N 73° E of Lingig (Surigao Del Sur)
24-Jul-25, 03:46 PM,7.99,126.61,11,2.3,022 km S 76° E of Lingig (Surigao Del Sur)
24-Jul-25, 03:17 PM,14.06,120.57,85,1.5,010 km S 70° W of Nasugbu (Batangas)
24-Jul-25, 02:06 PM,8.1,126.64,23,2,026 km N 74° E of Lingig (Surigao Del Sur)
24-Jul-25, 01:58 PM,13.86,120.42,81,2.4,024 km N 81° W of Calatagan (Batangas)
24-Jul-25, 12:41 PM,7.64,124.78,31,1.8,007 km S 88° E of Wao (Lanao Del Sur)
24-Jul-25, 11:48 AM,6.66,126.73,26,2.6,054 km S 36° E of Tarragona (Davao Oriental)
24-Jul-25, 11:17 AM,8.89,126.05,28,1.5,007 km S 11° E of San Miguel (Surigao Del Sur)
24-Jul-25, 10:05 AM,11.67,125,6,2.1,005 km S 19° W of San Sebastian (Samar)
24-Jul-25, 09:39 AM,8.19,127.43,84,1.8,113 km N 82° E of Lingig (Surigao Del Sur)
24-Jul-25, 09:28 AM,8.87,126.7,8,2,044 km S 82° E of Cagwait (Surigao Del Sur)
24-Jul-25, 09:11 AM,9.1,126.55,20,2.4,033 km N 65° E of Bayabas (Surigao Del Sur)
24-Jul-25, 08:01 AM,8.27,127.43,15,2.7,115 km N 77° E of Lingig (Surigao Del Sur)
24-Jul-25, 07:37 AM,8.28,127.28,9,2.7,099 km N 75° E of Lingig (Surigao Del Sur)
24-Jul-25, 05:31 AM,8.3,125.96,33,2.5,014 km N 18° W of Bunawan (Agusan Del Sur)
24-Jul-25, 05:19 AM,16.04,119.76,31,2.4,010 km S 27° W of Agno (Pangasinan)
24-Jul-25, 04:06 AM,5.48,126.08,68,2.8,068 km S 46° E of Jose Abad Santos (Davao Occidental)
24-Jul-25, 03:59 AM,7.71,121.76,58,1.4,042 km N 89° W of Siocon (Zamboanga Del Norte)
24-Jul-25, 03:33 AM,12.2,123.94,21,2,023 km N 16° W of Cataingan (Masbate)
24-Jul-25, 03:25 AM,8.37,124.5,12,2.1,018 km S 26° W of Opol (Misamis Oriental)
24-Jul-25, 03:20 AM,7.87,126.47,19,2.2,009 km N 14° E of Cateel (Davao Oriental)
24-Jul-25, 02:30 AM,8.21,127.62,30,3.2,137 km N 59° E of Baganga (Davao Oriental)
24-Jul-25, 01:36 AM,8.52,125.92,15,2.4,022 km S 87° W of Barobo (Surigao Del Sur)
24-Jul-25, 01:31 AM,7.48,126.53,117,2.3,011 km S 18° W of Baganga (Davao Oriental)
23-Jul-25, 11:49 PM,10.75,125.75,54,3.4,003 km N 76° E of Homonhon Island (Guiuan) (Eastern Samar)
23-Jul-25, 11:37 PM,8.27,126.03,1,3.3,010 km N 21° E of Bunawan (Agusan Del Sur)
23-Jul-25, 11:26 PM,8.29,125.97,32,2,013 km N 12° W of Bunawan (Agusan Del Sur)
23-Jul-25, 10:24 PM,6.01,125.86,115,2.5,028 km S 41° E of Don Marcelino (Davao Occidental)
23-Jul-25, 09:53 PM,8.35,125.87,81,2.2,011 km N 44° E of La Paz (Agusan Del Sur)
23-Jul-25, 09:49 PM,5.07,126.19,27,2.5,091 km S 61° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
23-Jul-25, 09:43 PM,8.29,125.95,1,3.6,011 km S 28° W of Rosario (Agusan Del Sur)
23-Jul-25, 09:21 PM,9.87,126.02,39,1.9,005 km S 86° E of Del Carmen (Surigao Del Norte)
23-Jul-25, 08:39 PM,7.51,124.47,3,2.4,011 km S 88° E of Buldon (Maguindanao Del Norte)
23-Jul-25, 07:37 PM,7.83,123.17,18,2,007 km N 78° W of Tigbao (Zamboanga Del Sur)
23-Jul-25, 06:53 PM,3.89,125.26,108,3.5,169 km S 06° W of Balut Island (Municipality Of Sarangani) (Davao Occidental)
23-Jul-25, 06:21 PM,6.39,126.18,129,3.9,031 km S 22° E of Governor Generoso (Davao Oriental)
23-Jul-25, 05:44 PM,8.32,125.91,5,3.5,012 km S 53° W of Rosario (Agusan Del Sur)
23-Jul-25, 05:34 PM,7.98,126.86,7,2.5,050 km S 82° E of Lingig (Surigao Del Sur)
23-Jul-25, 05:26 PM,9.61,126.09,26,1.6,013 km S 86° E of Socorro (Surigao Del Norte)
23-Jul-25, 04:34 PM,13.65,124.53,31,1.8,017 km S 88° E of Baras (Catanduanes)
23-Jul-25, 04:33 PM,8.28,125.95,11,1.6,012 km N 27° W of Bunawan (Agusan Del Sur)
23-Jul-25, 04:26 PM,8.31,125.96,35,2,015 km N 15° W of Bunawan (Agusan Del Sur)
23-Jul-25, 04:23 PM,8.21,126.23,7,2.3,010 km S 88° W of City Of Bislig (Surigao Del Sur)
23-Jul-25, 04:19 PM,13.31,124.86,7,3.3,065 km S 54° E of Baras (Catanduanes)
23-Jul-25, 03:59 PM,7.71,124.16,2,2.2,004 km N 24° E of Marogong (Lanao Del Sur)
23-Jul-25, 02:30 PM,10,126.23,33,1.8,017 km S 84° E of Burgos (Surigao Del Norte)
23-Jul-25, 02:22 PM,8.31,125.96,34,1.6,015 km N 16° W of Bunawan (Agusan Del Sur)
23-Jul-25, 02:06 PM,8.32,125.89,31,1.5,019 km N 37° W of Bunawan (Agusan Del Sur)
23-Jul-25, 01:55 PM,8.31,125.95,32,1.8,015 km N 21° W of Bunawan (Agusan Del Sur)
23-Jul-25, 01:31 PM,8.3,125.96,31,1.9,014 km N 16° W of Bunawan (Agusan Del Sur)
23-Jul-25, 01:23 PM,8.32,125.94,34,1.6,017 km N 23° W of Bunawan (Agusan Del Sur)
23-Jul-25, 01:22 PM,8.34,125.96,32,1.6,018 km N 12° W of Bunawan (Agusan Del Sur)
23-Jul-25, 12:41 PM,12.11,121.59,3,1.8,020 km N 13° E of Caluya (Antique)
23-Jul-25, 12:38 PM,7.76,122.05,12,2.4,011 km S 64° W of Baliguian (Zamboanga Del Norte)
23-Jul-25, 12:35 PM,8.29,125.97,30,1.7,012 km N 12° W of Bunawan (Agusan Del Sur)
23-Jul-25, 12:25 PM,8.25,125.99,5,2.2,008 km N 02° W of Bunawan (Agusan Del Sur)
23-Jul-25, 12:02 PM,8.25,125.97,9,4.4,009 km N 20° W of Bunawan (Agusan Del Sur)
23-Jul-25, 11:06 AM,17.82,120.58,32,2,013 km N 79° E of Cabugao (Ilocos Sur)
23-Jul-25, 10:57 AM,8.31,125.97,35,1.6,009 km S 25° W of Rosario (Agusan Del Sur)
23-Jul-25, 10:20 AM,10.33,126.27,33,2,041 km N 31° E of Burgos (Surigao Del Norte)
23-Jul-25, 08:33 AM,10.02,126.26,32,1.6,020 km S 90° E of Burgos (Surigao Del Norte)
23-Jul-25, 08:19 AM,11.34,124.6,6,2.2,007 km N 44° W of Capoocan (Leyte)
23-Jul-25, 08:02 AM,5.53,126.13,1,3.3,069 km S 52° E of Jose Abad Santos (Davao Occidental)
23-Jul-25, 07:13 AM,11.35,124.54,18,1.8,013 km N 59° W of Capoocan (Leyte)
23-Jul-25, 06:49 AM,9.36,127.11,10,4.4,101 km N 65° E of Bayabas (Surigao Del Sur)
23-Jul-25, 06:29 AM,11.34,124.57,2,3.2,009 km N 57° W of Capoocan (Leyte)
23-Jul-25, 05:39 AM,16.36,120.86,1,2.1,003 km N 75° W of Kayapa (Nueva Vizcaya)
23-Jul-25, 04:48 AM,8.97,125.82,3,2.7,027 km S 70° E of Remedios T. Romualdez (Agusan Del Norte)
23-Jul-25, 03:45 AM,13.52,120.08,35,1.4,029 km S 39° W of Looc (Occidental Mindoro)
23-Jul-25, 03:12 AM,9.12,126.48,18,2.4,027 km N 52° E of Bayabas (Surigao Del Sur)
23-Jul-25, 02:40 AM,11.15,125.53,24,1.8,001 km S 45° E of Quinapondan (Eastern Samar)
23-Jul-25, 02:35 AM,4.38,126.13,132,3.2,139 km S 35° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
23-Jul-25, 02:28 AM,14.69,121.93,26,1.5,003 km S 11° W of Polillo (Quezon)
23-Jul-25, 01:23 AM,7.52,127.57,18,4.6,111 km S 87° E of Baganga (Davao Oriental)
23-Jul-25, 01:19 AM,12.15,121.63,5,2.6,026 km N 19° E of Caluya (Antique)
23-Jul-25, 01:15 AM,8.66,125.61,42,2.4,004 km S 61° W of Esperanza (Agusan Del Sur)
23-Jul-25, 01:09 AM,8.27,127.26,3,2.3,097 km N 75° E of Lingig (Surigao Del Sur)
23-Jul-25, 12:47 AM,11.28,124.56,11,2.2,009 km S 81° W of Capoocan (Leyte)
23-Jul-25, 12:41 AM,6.93,126.05,25,2.4,006 km S 47° E of Banaybanay (Davao Oriental)
23-Jul-25, 12:40 AM,9.3,124.91,20,1.7,021 km N 73° E of Mambajao (Camiguin)
23-Jul-25, 12:33 AM,8.22,127.51,24,3.3,123 km N 81° E of Lingig (Surigao Del Sur)
23-Jul-25, 12:20 AM,9.64,122.48,33,2,004 km N 26° E of Hinoba-an (Negros Occidental)
23-Jul-25, 12:17 AM,9.6,122.5,33,2.3,004 km S 80° E of Hinoba-an (Negros Occidental)
22-Jul-25, 11:45 PM,19.05,121.04,1,3.1,018 km S 70° W of Dalupiri Island (Calayan) (Cagayan)
22-Jul-25, 11:45 PM,5.75,127.16,78,3.1,156 km S 50° E of Governor Generoso (Davao Oriental)
22-Jul-25, 11:43 PM,6.95,126.01,17,3,002 km S 09° E of Banaybanay (Davao Oriental)
22-Jul-25, 11:40 PM,8.99,122.55,27,2.5,047 km S 12° W of Basay (Negros Oriental)
22-Jul-25, 11:37 PM,13.12,121.39,9,1.9,006 km S 61° W of Pola (Oriental Mindoro)
22-Jul-25, 10:46 PM,8.2,127.45,33,1.6,116 km N 81° E of Lingig (Surigao Del Sur)
22-Jul-25, 10:36 PM,16.87,121,4,2.9,003 km N 02° W of Hungduan (Ifugao)
22-Jul-25, 10:35 PM,16.92,120.96,2,3.5,010 km N 28° W of Hungduan (Ifugao)
22-Jul-25, 10:30 PM,20.59,121.3,24,3.5,061 km S 69° W of Itbayat (Batanes)
22-Jul-25, 10:12 PM,8.89,126.36,30,2.1,007 km S 61° E of Cagwait (Surigao Del Sur)
22-Jul-25, 10:05 PM,8.8,126.57,20,2.3,029 km N 90° E of Marihatag (Surigao Del Sur)
22-Jul-25, 08:03 PM,10.18,124.11,10,1.5,006 km N 55° W of Getafe (Bohol)
22-Jul-25, 07:37 PM,12.97,124.56,7,2,041 km S 79° E of Prieto Diaz (Sorsogon)
22-Jul-25, 07:05 PM,8.12,126.7,17,2.1,033 km N 75° E of Lingig (Surigao Del Sur)
22-Jul-25, 06:34 PM,6.69,126.46,1,2.7,039 km S 43° E of City Of Mati (Davao Oriental)
22-Jul-25, 05:40 PM,13.84,120.33,75,2.1,032 km N 88° W of Calatagan (Batangas)
22-Jul-25, 05:32 PM,13.01,124.51,53,3.3,035 km S 84° E of Prieto Diaz (Sorsogon)
22-Jul-25, 05:02 PM,19.76,121.34,28,2.4,057 km N 15° W of Calayan (Cagayan)
22-Jul-25, 05:01 PM,9.76,123.83,22,2.3,006 km S 34° E of Loon (Bohol)
22-Jul-25, 02:34 PM,11.79,124.23,21,2,013 km N 85° W of Maripipi (Biliran)
22-Jul-25, 02:03 PM,2.43,127.39,8,4,396 km S 34° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
22-Jul-25, 12:43 PM,6.42,126.45,28,2.7,049 km S 58° E of Governor Generoso (Davao Oriental)
22-Jul-25, 11:58 AM,5.51,126.67,49,2.9,122 km S 69° E of Jose Abad Santos (Davao Occidental)
22-Jul-25, 11:30 AM,4.12,126.34,2,3.2,176 km S 35° E of Balut Island (Municipality Of Sarangani) (Davao Occidental)
22-Jul-25, 10:48 AM,5.57,126.81,30,3.3,136 km S 73° E of Jose Abad Santos (Davao Occidental)
22-Jul-25, 09:32 AM,8.26,127.32,4,2.3,103 km N 76° E of Lingig (Surigao Del Sur)
22-Jul-25, 09:03 AM,18.39,120.75,8,1.9,015 km N 65° E of Pasuquin (Ilocos Norte)
22-Jul-25, 09:03 AM,9.07,125.65,32,2,013 km S 65° E of City Of Cabadbaran (Agusan Del Norte)
22-Jul-25, 08:12 AM,9.27,126.34,38,2.1,016 km S 88° E of Cortes (Surigao Del Sur)
22-Jul-25, 08:10 AM,7.92,124.22,32,1.7,002 km N 69° E of Balindong (Lanao Del Sur)
22-Jul-25, 06:47 AM,17.13,119.8,2,2.4,068 km S 87° W of City Of Candon (Ilocos Sur)
22-Jul-25, 06:41 AM,10.22,125.98,22,2.2,024 km N 24° W of Burgos (Surigao Del Norte)
22-Jul-25, 06:14 AM,8.24,127.23,7,2.6,092 km N 76° E of Lingig (Surigao Del Sur)
22-Jul-25, 05:32 AM,10.21,126.53,4,3,055 km N 67° E of Burgos (Surigao Del Norte)
22-Jul-25, 05:30 AM,10.37,121.84,7,3,012 km S 56° W of Anini-y (Antique)
22-Jul-25, 05:26 AM,5.45,127.02,40,2.9,161 km S 72° E of Jose Abad Santos (Davao Occidental)
22-Jul-25, 05:14 AM,10.35,126.55,15,3.4,064 km N 55° E of Burgos (Surigao Del Norte)
22-Jul-25, 04:29 AM,11.26,124.61,7,2.2,006 km S 46° W of Capoocan (Leyte)
22-Jul-25, 04:29 AM,4.97,126.27,73,3.6,104 km S 58° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
22-Jul-25, 04:23 AM,13.55,120.02,11,2.5,031 km S 54° W of Looc (Occidental Mindoro)
22-Jul-25, 04:17 AM,8.47,125.81,19,1.6,004 km N 52° E of Talacogon (Agusan Del Sur)
22-Jul-25, 03:35 AM,7.76,124.16,9,2.8,001 km S 11° W of Tubaran (Lanao Del Sur)
22-Jul-25, 03:08 AM,7.17,125.66,35,2.3,013 km N 25° E of City Of Davao
22-Jul-25, 03:07 AM,12.93,124.47,33,1.4,029 km N 23° E of Biri (Northern Samar)
22-Jul-25, 03:05 AM,10.35,121.84,2,2.1,013 km S 48° W of Anini-y (Antique)
22-Jul-25, 02:57 AM,9.92,126.11,22,2.6,003 km S 50° E of San Isidro (Surigao Del Norte)
22-Jul-25, 02:45 AM,19.74,121.38,33,2.1,054 km N 11° W of Calayan (Cagayan)
22-Jul-25, 02:40 AM,10.07,126.07,12,1.9,006 km N 07° W of Burgos (Surigao Del Norte)
22-Jul-25, 02:38 AM,8.12,127.11,11,2.2,077 km N 83° E of Lingig (Surigao Del Sur)
22-Jul-25, 02:32 AM,7.77,124.13,6,3.2,004 km N 77° W of Tubaran (Lanao Del Sur)
22-Jul-25, 02:28 AM,8.15,127.48,31,2.6,119 km N 84° E of Lingig (Surigao Del Sur)
22-Jul-25, 02:26 AM,8.88,126.01,29,2,007 km S 21° W of San Miguel (Surigao Del Sur)
22-Jul-25, 02:24 AM,8.02,126.96,7,3,061 km N 66° E of Cateel (Davao Oriental)
22-Jul-25, 02:24 AM,10.71,124.95,2,2.4,012 km N 10° W of Mahaplag (Leyte)
22-Jul-25, 02:13 AM,6.6,126.89,24,3.6,070 km S 44° E of Tarragona (Davao Oriental)
22-Jul-25, 02:01 AM,8.33,127.27,18,2.1,100 km N 71° E of Lingig (Surigao Del Sur)
22-Jul-25, 02:00 AM,10.02,126.18,27,1.7,012 km N 89° E of Burgos (Surigao Del Norte)
22-Jul-25, 01:33 AM,5.17,126.25,26,3,092 km S 69° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental)
22-Jul-25, 12:55 AM,8.32,126.33,74,1.6,005 km S 04° W of Hinatuan (Surigao Del Sur)
22-Jul-25, 12:36 AM,16.28,122.46,8,2.1,030 km S 65° E of Dilasag (Aurora)
22-Jul-25, 12:04 AM,8.23,127.4,33,2.3,111 km N 79° E of Lingig (Surigao Del Sur)
21-Jul-25, 11:59 PM,8.77,126.17,108,2.3,005 km S 54° W of Marihatag (Surigao Del Sur)
21-Jul-25, 10:59 PM,11.28,124.59,5,2,005 km S 72° W of Capoocan (Leyte)
21-Jul-25, 10:55 PM,10.45,121.82,14,2.7,030 km S 66° W of Anini-y (Antique)
21-Jul-25, 10:46 PM,10.31,125.09,8,2.6,003 km N 62° E of Libagon (Southern Leyte)
21-Jul-25, 10:35 PM,8.25,127.31,19,3.1,101 km N 77° E of Lingig (Surigao Del Sur)
21-Jul-25, 10:13 PM,10.33,121.75,10,4.4,022 km S 61° W of Anini-y (Antique)
21-Jul-25, 09:43 PM,8.29,127.4,15,3,109 km N 74° E of Lingig (Surigao Del Sur)
21-Jul-25, 09:39 PM,8.02,126.29,34,2.1,014 km S 82° W of Lingig (Surigao Del Sur)
21-Jul-25, 09:29 PM,8.04,126.3,8,2.5,012 km S 88° W of Lingig (Surigao Del Sur)
21-Jul-25, 09:17 PM,19.98,121.29,17,2.9,072 km S 57° W of Sabtang (Batanes)
21-Jul-25, 09:05 PM,13.95,120.4,86,2.2,029 km S 61° W of Nasugbu (Batangas)
21-Jul-25, 08:07 PM,19.91,121.38,15,3.3,070 km S 48° W of Sabtang (Batanes)
21-Jul-25, 07:51 PM,8.3,127.38,27,3,110 km N 75° E of Lingig (Surigao Del Sur)
21-Jul-25, 07:50 PM,8.02,125.78,18,1.8,020 km S 75° W of Veruela (Agusan Del Sur)
21-Jul-25, 07:34 PM,13.29,120.06,3,2.5,046 km S 72° W of Paluan (Occidental Mindoro)
21-Jul-25, 07:22 PM,8.31,127.36,14,2,109 km N 74° E of Lingig (Surigao Del Sur)
21-Jul-25, 07:10 PM,8.29,127.26,12,3,097 km N 74° E of Lingig (Surigao Del Sur)
21-Jul-25, 07:03 PM,8.14,127.53,33,1.8,123 km N 85° E of Lingig (Surigao Del Sur)
21-Jul-25, 07:02 PM,8.25,127.44,36,1.8,115 km N 79° E of Lingig (Surigao Del Sur)
